img_path,country,continent
geoguessr_data/compressed_dataset/Mexico/canvas_1629271596.jpg,Mexico,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630101509.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629573226.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629706463.jpg,Japan,AS
geoguessr_data/compressed_dataset/Philippines/canvas_1629511507.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Singapore/canvas_1629837215.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Finland/canvas_1629937490.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1630279571.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629689063.jpg,Australia,OC
geoguessr_data/compressed_dataset/Mexico/canvas_1629966924.jpg,Mexico,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629955468.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1629859734.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629407862.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Hungary/canvas_1629425026.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Turkey/canvas_1630259501.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629279134.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629668004.jpg,Japan,AS
geoguessr_data/compressed_dataset/Greece/canvas_1629827011.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629615370.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629709890.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1629328961.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629918360.jpg,United States,NA
geoguessr_data/compressed_dataset/Colombia/canvas_1629584923.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629620585.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629729029.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629521047.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629270989.jpg,United States,NA
geoguessr_data/compressed_dataset/New Zealand/canvas_1630047795.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1629545923.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629964155.jpg,Japan,AS
geoguessr_data/compressed_dataset/Indonesia/canvas_1629547499.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629833546.jpg,Japan,AS
geoguessr_data/compressed_dataset/Poland/canvas_1629875711.jpg,Poland,EU
geoguessr_data/compressed_dataset/Romania/canvas_1629526926.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630065537.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629275697.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1629546803.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1630087660.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630044549.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630050934.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629583886.jpg,Japan,AS
geoguessr_data/compressed_dataset/Peru/canvas_1629858237.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1630287840.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630039168.jpg,United States,NA
geoguessr_data/compressed_dataset/Poland/canvas_1629443885.jpg,Poland,EU
geoguessr_data/compressed_dataset/Austria/canvas_1629533445.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630019508.jpg,United States,NA
geoguessr_data/compressed_dataset/Chile/canvas_1629666979.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1630303462.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629784812.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630076596.jpg,United States,NA
geoguessr_data/compressed_dataset/Romania/canvas_1629914900.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Malaysia/canvas_1629927365.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Taiwan/canvas_1630025200.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Thailand/canvas_1630057149.jpg,Thailand,AS
geoguessr_data/compressed_dataset/United States/canvas_1630273850.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630090226.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629865535.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629737685.jpg,Brazil,SA
geoguessr_data/compressed_dataset/United States/canvas_1630302423.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629545389.jpg,Canada,NA
geoguessr_data/compressed_dataset/Netherlands/canvas_1629954090.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629671374.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629427917.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629969015.jpg,United States,NA
geoguessr_data/compressed_dataset/South Korea/canvas_1629430356.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Poland/canvas_1629936663.jpg,Poland,EU
geoguessr_data/compressed_dataset/United States/canvas_1630061942.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629772979.jpg,United States,NA
geoguessr_data/compressed_dataset/Japan/canvas_1630044413.jpg,Japan,AS
geoguessr_data/compressed_dataset/Botswana/canvas_1629905048.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Sweden/canvas_1629833175.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Mongolia/canvas_1629684026.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Thailand/canvas_1630284299.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Poland/canvas_1629439765.jpg,Poland,EU
geoguessr_data/compressed_dataset/Bolivia/canvas_1629917286.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629499666.jpg,United States,NA
geoguessr_data/compressed_dataset/Brazil/canvas_1629781942.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Netherlands/canvas_1630219623.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Germany/canvas_1629391496.jpg,Germany,EU
geoguessr_data/compressed_dataset/Colombia/canvas_1629426029.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629435000.jpg,Japan,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629590256.jpg,Japan,AS
geoguessr_data/compressed_dataset/Japan/canvas_1629589980.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1629314152.jpg,United States,NA
geoguessr_data/compressed_dataset/Malaysia/canvas_1630119529.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Argentina/canvas_1629589300.jpg,Argentina,SA
geoguessr_data/compressed_dataset/Spain/canvas_1629507199.jpg,Spain,EU
geoguessr_data/compressed_dataset/Philippines/canvas_1629993841.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Belgium/canvas_1629400681.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629907505.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629918049.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629498706.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629832453.jpg,Singapore,AS
geoguessr_data/compressed_dataset/United States/canvas_1629398297.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629789419.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630274867.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630267201.jpg,United States,NA
geoguessr_data/compressed_dataset/Hungary/canvas_1629857582.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Argentina/canvas_1630143114.jpg,Argentina,SA
geoguessr_data/compressed_dataset/United States/canvas_1629585856.jpg,United States,NA
geoguessr_data/compressed_dataset/Australia/canvas_1629538548.jpg,Australia,OC
geoguessr_data/compressed_dataset/Australia/canvas_1630006150.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629324792.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629715642.jpg,United States,NA
geoguessr_data/compressed_dataset/Luxembourg/canvas_1630285066.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630017612.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629785997.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629262190.jpg,Canada,NA
geoguessr_data/compressed_dataset/Latvia/canvas_1630076001.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629720924.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629712679.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629967702.jpg,Finland,EU
geoguessr_data/compressed_dataset/Belgium/canvas_1630266642.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1630095398.jpg,France,EU
geoguessr_data/compressed_dataset/Mexico/canvas_1629901264.jpg,Mexico,NA
geoguessr_data/compressed_dataset/France/canvas_1629968816.jpg,France,EU
geoguessr_data/compressed_dataset/France/canvas_1630302369.jpg,France,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630009312.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629721904.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United States/canvas_1629277654.jpg,United States,NA
geoguessr_data/compressed_dataset/Russia/canvas_1629271918.jpg,Russia,EU
geoguessr_data/compressed_dataset/South Africa/canvas_1629432721.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Japan/canvas_1629398474.jpg,Japan,AS
geoguessr_data/compressed_dataset/Brazil/canvas_1629356416.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Argentina/canvas_1629926545.jpg,Argentina,SA
geoguessr_data/compressed_dataset/United States/canvas_1629846047.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1629786610.jpg,Singapore,AS
geoguessr_data/compressed_dataset/New Zealand/canvas_1629445315.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/Brazil/canvas_1629686549.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Finland/canvas_1630025028.jpg,Finland,EU
geoguessr_data/compressed_dataset/Russia/canvas_1629308655.jpg,Russia,EU
geoguessr_data/compressed_dataset/Taiwan/canvas_1629475337.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629772221.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1630028416.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629446904.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629999027.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629708206.jpg,United States,NA
geoguessr_data/compressed_dataset/Uganda/canvas_1630280499.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/United States/canvas_1629264922.jpg,United States,NA
geoguessr_data/compressed_dataset/Thailand/canvas_1629474858.jpg,Thailand,AS
geoguessr_data/compressed_dataset/Norway/canvas_1629857642.jpg,Norway,EU
geoguessr_data/compressed_dataset/United States/canvas_1629271026.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629785959.jpg,France,EU
geoguessr_data/compressed_dataset/Malaysia/canvas_1629444746.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Spain/canvas_1629317895.jpg,Spain,EU
geoguessr_data/compressed_dataset/Spain/canvas_1630215007.jpg,Spain,EU
geoguessr_data/compressed_dataset/South Korea/canvas_1629719880.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629751367.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630080274.jpg,United States,NA
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629540141.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/United Kingdom/canvas_1629260151.jpg,United Kingdom,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629821659.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629668630.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630029974.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629687324.jpg,United States,NA
geoguessr_data/compressed_dataset/Czechia/canvas_1629954036.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1630214348.jpg,United States,NA
geoguessr_data/compressed_dataset/Singapore/canvas_1630336936.jpg,Singapore,AS
geoguessr_data/compressed_dataset/Chile/canvas_1629835971.jpg,Other countries in SA,SA
geoguessr_data/compressed_dataset/United States/canvas_1629700465.jpg,United States,NA
geoguessr_data/compressed_dataset/Kenya/canvas_1629327602.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Brazil/canvas_1630267081.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Brazil/canvas_1629782746.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Taiwan/canvas_1630136175.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Australia/canvas_1629269304.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1629909430.jpg,United States,NA
geoguessr_data/compressed_dataset/Canada/canvas_1629448312.jpg,Canada,NA
geoguessr_data/compressed_dataset/United States/canvas_1629447653.jpg,United States,NA
geoguessr_data/compressed_dataset/Romania/canvas_1629697600.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/United States/canvas_1629682168.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630025901.jpg,United States,NA
geoguessr_data/compressed_dataset/Norway/canvas_1630020724.jpg,Norway,EU
geoguessr_data/compressed_dataset/Australia/canvas_1629531421.jpg,Australia,OC
geoguessr_data/compressed_dataset/United States/canvas_1630273344.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629719249.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1630287305.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629991130.jpg,France,EU
geoguessr_data/compressed_dataset/Sweden/canvas_1629418499.jpg,Sweden,EU
geoguessr_data/compressed_dataset/Japan/canvas_1629445092.jpg,Japan,AS
geoguessr_data/compressed_dataset/Netherlands/canvas_1630067254.jpg,Netherlands,EU
geoguessr_data/compressed_dataset/Finland/canvas_1629954494.jpg,Finland,EU
geoguessr_data/compressed_dataset/United States/canvas_1629480437.jpg,United States,NA
geoguessr_data/compressed_dataset/Finland/canvas_1629398843.jpg,Finland,EU
geoguessr_data/compressed_dataset/Albania/canvas_1629410084.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/France/canvas_1630276516.jpg,France,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1629974181.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Spain/canvas_1630005506.jpg,Spain,EU
geoguessr_data/compressed_dataset/Egypt/canvas_1630038867.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Brazil/canvas_1630025405.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Japan/canvas_1629843290.jpg,Japan,AS
geoguessr_data/compressed_dataset/South Africa/canvas_1629924561.jpg,South Africa,AF
geoguessr_data/compressed_dataset/Japan/canvas_1629830888.jpg,Japan,AS
geoguessr_data/compressed_dataset/United States/canvas_1630026039.jpg,United States,NA
geoguessr_data/compressed_dataset/New Zealand/canvas_1629442722.jpg,New Zealand,OC
geoguessr_data/compressed_dataset/United States/canvas_1629701256.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629853885.jpg,United States,NA
geoguessr_data/compressed_dataset/France/canvas_1629682768.jpg,France,EU
geoguessr_data/compressed_dataset/Brazil/canvas_1630336897.jpg,Brazil,SA
geoguessr_data/compressed_dataset/Lesotho/canvas_1630023045.jpg,Other countries in AF,AF
geoguessr_data/compressed_dataset/Taiwan/canvas_1629710580.jpg,Taiwan,AS
geoguessr_data/compressed_dataset/Canada/canvas_1629265712.jpg,Canada,NA
geoguessr_data/compressed_dataset/Japan/canvas_1629392648.jpg,Japan,AS
geoguessr_data/compressed_dataset/Canada/canvas_1629573353.jpg,Canada,NA
geoguessr_data/compressed_dataset/South Africa/canvas_1630002749.jpg,South Africa,AF
geoguessr_data/compressed_dataset/France/canvas_1630273081.jpg,France,EU
geoguessr_data/compressed_dataset/United States/canvas_1629398493.jpg,United States,NA
geoguessr_data/compressed_dataset/Czechia/canvas_1629710098.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Bangladesh/canvas_1629541396.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Ireland/canvas_1629326509.jpg,Other countries in EU,EU
geoguessr_data/compressed_dataset/Bhutan/canvas_1629917248.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/United States/canvas_1629730778.jpg,United States,NA
geoguessr_data/compressed_dataset/United States/canvas_1629412287.jpg,United States,NA
geoguessr_data/compressed_dataset/South Korea/canvas_1629415029.jpg,Other countries in AS,AS
geoguessr_data/compressed_dataset/Canada/canvas_1629963433.jpg,Canada,NA
